sample_key,sample_id,source_ids,medium,sample_type,latitude,longitude,coordinate_status,latitude_band,lithology,matched_geologic_unit,geologic_unit_id,sediment_environment,water_body_type,grain_fraction,sample_depth_min_m,sample_depth_max_m,sampled_at_min,sampled_at_max,n_elements,elements,n_records
geotraces-idp2025::GIPY06|4|250m,GIPY06|4|250m,geotraces-idp2025,water,water_seawater,-65.8022,139.681,canonical_wgs84,subpolar,,,,,seawater,,250.0,250.0,2008-03-28T22:07:00,2008-03-28T22:07:00,1,Ni,1
geotraces-idp2025::GIPY06|4|25m,GIPY06|4|25m,geotraces-idp2025,water,water_seawater,-65.8022,139.681,canonical_wgs84,subpolar,,,,,seawater,,25.0,25.0,2008-03-28T22:07:00,2008-03-28T22:07:00,1,Ni,1
geotraces-idp2025::GIPY06|4|275m,GIPY06|4|275m,geotraces-idp2025,water,water_seawater,-65.8022,139.681,canonical_wgs84,subpolar,,,,,seawater,,275.0,275.0,2008-03-28T22:07:00,2008-03-28T22:07:00,1,Ni,1
geotraces-idp2025::GIPY06|4|300m,GIPY06|4|300m,geotraces-idp2025,water,water_seawater,-65.8022,139.681,canonical_wgs84,subpolar,,,,,seawater,,300.0,300.0,2008-03-28T22:07:00,2008-03-28T22:07:00,1,Ni,1
geotraces-idp2025::GIPY06|4|310m,GIPY06|4|310m,geotraces-idp2025,water,water_seawater,-65.8022,139.681,canonical_wgs84,subpolar,,,,,seawater,,310.0,310.0,2008-03-28T22:07:00,2008-03-28T22:07:00,1,Ni,1
geotraces-idp2025::GIPY06|4|50m,GIPY06|4|50m,geotraces-idp2025,water,water_seawater,-65.8022,139.681,canonical_wgs84,subpolar,,,,,seawater,,50.0,50.0,2008-03-28T22:07:00,2008-03-28T22:07:00,1,Ni,1
geotraces-idp2025::GIPY06|4|75m,GIPY06|4|75m,geotraces-idp2025,water,water_seawater,-65.8022,139.681,canonical_wgs84,subpolar,,,,,seawater,,75.0,75.0,2008-03-28T22:07:00,2008-03-28T22:07:00,1,Ni,1
geotraces-idp2025::GIPY06|7|1000m,GIPY06|7|1000m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,1000.0,1000.0,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY06|7|101m,GIPY06|7|101m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,101.0,101.0,2008-03-29T13:15:38,2008-03-29T13:15:38,2,Ni;Zn,2
geotraces-idp2025::GIPY06|7|10m,GIPY06|7|10m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,10.0,10.0,2008-03-29T13:15:38,2008-03-29T13:15:38,2,Ni;Zn,2
geotraces-idp2025::GIPY06|7|150m,GIPY06|7|150m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,150.0,150.0,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY06|7|200m,GIPY06|7|200m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,200.0,200.0,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY06|7|2039.6m,GIPY06|7|2039.6m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,2039.6,2039.6,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY06|7|2090.1m,GIPY06|7|2090.1m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,2090.1,2090.1,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY06|7|25m,GIPY06|7|25m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,25.0,25.0,2008-03-29T13:15:38,2008-03-29T13:15:38,2,Ni;Zn,2
geotraces-idp2025::GIPY06|7|300m,GIPY06|7|300m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,300.0,300.0,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY06|7|500m,GIPY06|7|500m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,500.0,500.0,2008-03-29T13:15:38,2008-03-29T13:15:38,2,Ni;Zn,2
geotraces-idp2025::GIPY06|7|50m,GIPY06|7|50m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,50.0,50.0,2008-03-29T13:15:38,2008-03-29T13:15:38,2,Ni;Zn,2
geotraces-idp2025::GIPY06|7|600m,GIPY06|7|600m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,600.0,600.0,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY06|7|750m,GIPY06|7|750m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,750.0,750.0,2008-03-29T13:15:38,2008-03-29T13:15:38,2,Ni;Zn,2
geotraces-idp2025::GIPY06|7|75m,GIPY06|7|75m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,75.0,75.0,2008-03-29T13:15:38,2008-03-29T13:15:38,2,Ni;Zn,2
geotraces-idp2025::GIPY06|7|988.9m,GIPY06|7|988.9m,geotraces-idp2025,water,water_seawater,-65.416298,139.867996,canonical_wgs84,subpolar,,,,,seawater,,988.9,988.9,2008-03-29T13:15:38,2008-03-29T13:15:38,1,Ni,1
geotraces-idp2025::GIPY14|L1.1|109.4m,GIPY14|L1.1|109.4m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,109.4,109.4,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|128.7m,GIPY14|L1.1|128.7m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,128.7,128.7,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|167.9m,GIPY14|L1.1|167.9m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,167.9,167.9,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|208.4m,GIPY14|L1.1|208.4m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,208.4,208.4,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|20m,GIPY14|L1.1|20m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,20.0,20.0,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|267.3m,GIPY14|L1.1|267.3m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,267.3,267.3,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|356.6m,GIPY14|L1.1|356.6m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,356.6,356.6,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|39.7m,GIPY14|L1.1|39.7m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,39.7,39.7,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|395.8m,GIPY14|L1.1|395.8m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,395.8,395.8,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|419.5m,GIPY14|L1.1|419.5m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,419.5,419.5,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|494.5m,GIPY14|L1.1|494.5m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,494.5,494.5,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|59.8m,GIPY14|L1.1|59.8m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,59.8,59.8,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|643m,GIPY14|L1.1|643m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,643.0,643.0,2009-09-10T01:41:28,2009-09-10T01:41:28,1,Zn,1
geotraces-idp2025::GIPY14|L1.1|74.5m,GIPY14|L1.1|74.5m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,74.5,74.5,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L1.1|89.3m,GIPY14|L1.1|89.3m,geotraces-idp2025,water,water_seawater,72.537003,-136.929993,canonical_wgs84,polar,,,,,seawater,,89.3,89.3,2009-09-10T01:41:28,2009-09-10T01:41:28,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|10m,GIPY14|L3|10m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,10.0,10.0,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|1185m,GIPY14|L3|1185m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,1185.0,1185.0,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|138.4m,GIPY14|L3|138.4m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,138.4,138.4,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|178.5m,GIPY14|L3|178.5m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,178.5,178.5,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|257m,GIPY14|L3|257m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,257.0,257.0,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|31.4m,GIPY14|L3|31.4m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,31.4,31.4,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|345.3m,GIPY14|L3|345.3m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,345.3,345.3,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|435.4m,GIPY14|L3|435.4m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,435.4,435.4,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|54.4m,GIPY14|L3|54.4m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,54.4,54.4,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|592.6m,GIPY14|L3|592.6m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,592.6,592.6,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|790.8m,GIPY14|L3|790.8m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,790.8,790.8,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIPY14|L3|987.4m,GIPY14|L3|987.4m,geotraces-idp2025,water,water_seawater,75.285202,-137.578995,canonical_wgs84,polar,,,,,seawater,,987.4,987.4,2009-09-07T19:58:19,2009-09-07T19:58:19,2,Ni;Zn,2
geotraces-idp2025::GIpr01|A3-2|108m,GIpr01|A3-2|108m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,108.0,108.0,2011-11-16T12:26:33,2011-11-16T12:26:33,2,Ni;Zn,2
geotraces-idp2025::GIpr01|A3-2|150m,GIpr01|A3-2|150m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,150.0,150.0,2011-11-16T12:26:33,2011-11-16T12:26:33,2,Ni;Zn,2
geotraces-idp2025::GIpr01|A3-2|210m,GIpr01|A3-2|210m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,210.0,210.0,2011-11-16T12:26:33,2011-11-16T12:26:33,2,Ni;Zn,2
geotraces-idp2025::GIpr01|A3-2|300m,GIpr01|A3-2|300m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,300.0,300.0,2011-11-16T12:26:33,2011-11-16T12:26:33,2,Ni;Zn,2
geotraces-idp2025::GIpr01|A3-2|37m,GIpr01|A3-2|37m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,37.0,37.0,2011-11-16T12:26:33,2011-11-16T12:26:33,2,Ni;Zn,2
geotraces-idp2025::GIpr01|A3-2|450m,GIpr01|A3-2|450m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,450.0,450.0,2011-11-16T12:26:33,2011-11-16T12:26:33,1,Zn,1
geotraces-idp2025::GIpr01|A3-2|480m,GIpr01|A3-2|480m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,480.0,480.0,2011-11-16T12:26:33,2011-11-16T12:26:33,1,Zn,1
geotraces-idp2025::GIpr01|A3-2|69m,GIpr01|A3-2|69m,geotraces-idp2025,water,water_seawater,-50.625401,72.056,canonical_wgs84,temperate,,,,,seawater,,69.0,69.0,2011-11-16T12:26:33,2011-11-16T12:26:33,2,Ni;Zn,2
